url,address,avg_price,business_id,businesss_name,comment_counts,cuisine,five_starts_count,four_starts_count,lat,lng,one_start_count,region,shopEnvironment,shopService,shopTaste,starts_avg,three_starts_count,two_starts_count,...
http://www.dianping.com/shop/45344759,江城大道388号永旺梦乐城B310,54,45344759,"
我爱鱼头(沌口永旺梦乐城店)
",422,湘菜,302,68,30.50291,114.20489,16,汉阳区,9.0,8.8,8.4,4,30,6,{}
http://www.dianping.com/shop/2935540,屯珞喻路87号君宜王朝大饭店5楼(近赛博数码广场),157,2935540,金马门国际美食百汇(珞喻路店),6568,自助餐,4390,1490,30.52520,114.35925,109,洪山区,9.1,9.0,9.0,5,463,116,{}
http://www.dianping.com/shop/47104064,解放大道725号翰林珑城闽南商会1栋2楼(近海军工程大学),36,47104064,常贺私房菜(台湾特色菜馆),17,湖北菜,9,3,30.57584,114.24316,1,硚口区,6.9,6.8,7.0,3,1,3,{}
http://www.dianping.com/shop/19326470,徐东大街120号群星城5层,77,19326470,辣尚瘾(群星城店),1484,川菜,697,415,30.58483,114.34894,57,武昌区,8.3,8.3,8.2,4,242,73,{}
http://www.dianping.com/shop/23081802,长丰街道宜家荟聚购物中心一楼,18,23081802,卡文艾美(宜家店),17,面包甜点,7,4,30.61642,114.16802,2,硚口区,6.9,6.9,6.6,3,3,1,{}
http://www.dianping.com/shop/5725766,天津路32号(近大智路),57,5725766,渝家小馆(天津路店),614,川菜,209,170,30.58488,114.29740,74,江岸区,7.1,7.1,7.9,4,123,38,{}
http://www.dianping.com/shop/66809929,珞瑜路6号群光广场7层,42,66809929,和府捞面(群光广场店),631,其他,346,209,30.52571,114.35536,8,洪山区,9.1,9.0,8.6,4,61,7,{}
http://www.dianping.com/shop/4704414,江汉路257号大润发超市1楼,30,4704414,蒙自源过桥米线(江汉大润发店),1269,粉面馆,599,346,30.58545,114.28503,65,江汉区,7.5,7.4,7.5,3,202,57,{}
http://www.dianping.com/shop/3022444,和平大道955号建二商场附近(建二路口),16,3022444,华莱士(建二店),29,小吃快餐,7,6,30.62626,114.37486,3,青山区,7.3,7.3,7.4,3,7,0,{}
http://www.dianping.com/shop/2379181,京汉大道881号滚石音乐台附近(大智路口),105,2379181,食尚坊(京汉大道店),612,湖北菜,276,174,30.59072,114.29265,22,江岸区,8.9,7.5,8.2,4,54,10,{}
http://www.dianping.com/shop/21319806,和平大道959号武商众圆广场5层,12,21319806,果优味(武商众圆广场店),28,面包甜点,14,8,30.62602,114.37713,3,青山区,7.7,7.6,7.6,3,3,0,{}
http://www.dianping.com/shop/565331,八一路105号,141,565331,赛江南艺术餐厅(八一路店),437,湖北菜,78,96,30.53959,114.34227,7,武昌区,7.6,7.1,7.1,3,30,5,{}
http://www.dianping.com/shop/20725581,解放大道武展负一楼美食城(地铁二号线中山公园站旁),18,20725581,大米先生(武展店),1319,小吃快餐,832,338,30.58107,114.27364,18,江汉区,8.4,8.2,8.4,4,112,19,{}
http://www.dianping.com/shop/5565177,武昌火车站综合体2楼,24,5565177,廖记棒棒鸡(火车站店),358,小吃快餐,271,56,30.53075,114.31722,10,武昌区,8.2,8.2,8.1,4,18,3,{}
http://www.dianping.com/shop/568283,解放路287号(近音乐学院),15,568283,仟吉西饼(音乐学院店),441,面包甜点,13,24,30.53983,114.29746,0,武昌区,6.6,6.3,6.9,3,3,3,{}
http://www.dianping.com/shop/2087740,解放大道612号武汉体育馆内(崇仁路口),63,2087740,当年情港式餐厅(体育馆店),1320,粤菜,545,389,30.57695,114.26050,39,江汉区,7.6,7.5,7.7,4,183,50,{}
http://www.dianping.com/shop/38052477,吴家山中心广场一层商业区3号,14,38052477,罗莎蛋糕(吴家山店),25,面包甜点,17,3,30.62185,114.14270,2,东西湖区,7.3,7.2,7.3,3,3,0,{}
http://www.dianping.com/shop/73598625,江城大道388号永旺梦乐城3层,48,73598625,谭家小馆(永旺梦乐城店),283,其他,107,78,30.50464,114.20619,30,蔡甸区,7.6,7.6,7.0,3,49,19,{}
http://www.dianping.com/shop/1951246,武昌首义路116号,83,1951246,虾蟹馆(首义路店),358,小吃快餐,150,93,30.53584,114.30916,17,武昌区,7.1,7.1,7.4,3,43,13,{}
http://www.dianping.com/shop/2025901,汉阳江汉二桥玫瑰街74号(近中百超市),43,2025901,520本味餐厅,93,湖北菜,11,27,30.56637,114.20728,11,汉阳区,6.6,6.7,6.8,3,14,1,{}
http://www.dianping.com/shop/2862298,徐东大街18号销品茂5楼5008号铺,71,2862298,三十三间堂(销品茂店),1587,川菜,530,421,30.58906,114.34350,155,武昌区,7.5,7.1,7.2,3,324,97,{}
http://www.dianping.com/shop/18314436,唐家墩路5-1号万达广场万达金街(菱角湖公园 地铁2号线范湖站),62,18314436,"
那些年…烤(万达广场店)
",1221,烧烤,601,361,30.60992,114.26930,44,江汉区,8.7,8.5,8.1,4,168,47,{}
http://www.dianping.com/shop/13751648,"东湖生态旅游风景区欢乐谷大道武汉华侨城生态文化乐园生态文化广场,铺位编号H-15",48,13751648,良品铺子(欢乐谷店),28,小吃快餐,14,7,30.59426,114.39488,2,青山区,7.3,7.3,7.3,3,4,1,{}
http://www.dianping.com/shop/10657714,东湖路105号(放鹰桥旁),170,10657714,万达嘉华酒店品珍中餐厅,170,粤菜,127,30,30.55272,114.34667,2,武昌区,8.9,8.9,8.4,4,11,0,{}
http://www.dianping.com/shop/16818430,四明路北冰洋城市广场3楼,26,16818430,食美汇美食广场,4,小吃快餐,0,0,30.62256,114.14341,0,东西湖区,6.8,6.9,6.9,3,3,1,{}
http://www.dianping.com/shop/21994498,中山大道818号佳丽广场B1楼Happy站台C113号铺(地铁2号线江汉路站),17,21994498,御可贡茶(Happy站台店),1290,面包甜点,878,281,30.57904,114.29066,29,江汉区,8.6,8.7,8.7,4,88,14,{}
http://www.dianping.com/shop/2520976,洪山侧路44号(近中科院),120,2520976,荔港鼎汤,443,火锅,217,129,30.53998,114.35101,13,武昌区,8.0,7.6,7.7,3,65,10,{}
http://www.dianping.com/shop/17701023,和平大道积玉桥万达公馆10号楼锦江都城酒店旁边(时尚旅店旁边),66,17701023,渝龙九宫格火锅,231,火锅,83,72,30.56521,114.31093,16,武昌区,7.0,7.1,7.3,3,46,14,{}
http://www.dianping.com/shop/20945753,江汉路118号港澳中心新世界百货5层,41,20945753,一品韩山韩式自助烤肉(新世界百货店),1319,自助餐,622,352,30.58256,114.28995,73,江汉区,7.6,7.7,7.5,3,196,76,{}
http://www.dianping.com/shop/3487156,新华下路22号希木大酒店楼旁边,66,3487156,广东商会酒楼(新华路店),1173,粤菜,453,444,30.60352,114.27161,38,江汉区,7.2,7.2,7.6,4,197,40,{}
http://www.dianping.com/shop/23226234,经开万达户外金街,17,23226234,天喔茶庄(经开万达网点),26,面包甜点,22,1,30.50595,114.17467,1,汉阳区,7.3,7.3,7.3,3,1,1,{}
http://www.dianping.com/shop/23377333,中百仓储吴家山店一层(侧面进出口),44,23377333,良品铺子(吴家山十一店(新)),25,小吃快餐,21,1,14.13328,114.13328,2,东西湖区,7.5,7.5,7.5,3,1,0,{}
http://www.dianping.com/shop/16797221,唐家墩路5-1号万达广场3层(近菱角湖公园，地铁2号线范湖站),21,16797221,鲜芋仙(万达广场店),1187,小吃快餐,707,266,30.60992,114.26930,31,江汉区,8.1,7.8,8.0,4,150,33,{}
http://www.dianping.com/shop/5534358,1栋1-5号(近硚口经济开发区管委会),39,5534358,万鸭子美食,17,湖北菜,5,9,14.19999,114.19999,1,硚口区,7.1,7.3,7.4,3,1,1,{}
http://www.dianping.com/shop/22961465,七雄路南山美食城A505,43,22961465,程记油焖大虾蒜蓉虾,23,小吃快餐,19,4,30.62528,114.12959,0,东西湖区,7.4,7.6,7.6,3,0,0,{}
http://www.dianping.com/shop/13894276,汉街一街区38号(杜莎夫人蜡像馆对面，昭君广场内),36,13894276,许留山(武汉汉街店),1580,面包甜点,945,407,30.55492,114.34461,33,武昌区,8.0,7.8,7.9,4,153,42,{}
http://www.dianping.com/shop/3561742,"民主路782号洪广大酒店B座l楼(洪山广场旁,总督府和洪广大酒店之间)",253,3561742,戈雅法餐厅(洪广旗舰店),1536,西餐,789,472,30.54437,114.33339,49,武昌区,8.6,8.6,8.3,4,174,52,{}
http://www.dianping.com/shop/18239202,友谊大道湖北大学正门对面(三角花园王家湾小区4-5号楼),19,18239202,华莱士(湖大三角花园店),455,小吃快餐,316,79,30.58024,114.33036,9,武昌区,7.9,7.9,8.0,4,40,11,{}
http://www.dianping.com/shop/4189656,古田二路解放大道55附7号,91,4189656,农家小院(古田二路店),591,湖北菜,304,172,30.59909,114.19606,16,硚口区,8.0,7.7,7.8,4,81,18,{}
http://www.dianping.com/shop/48832646,金银潭地铁站二楼美食城,11,48832646,襄阳牛杂面,4,小吃快餐,1,1,30.65023,114.24270,1,东西湖区,6.9,6.9,7.0,3,1,0,{}
http://www.dianping.com/shop/23209925,唐家墩路5-1号万达广场3层,54,23209925,帅巴人硒乡记(万达广场店),1298,湖北菜,650,377,30.60992,114.26930,59,江汉区,8.3,7.9,8.0,4,164,48,{}
http://www.dianping.com/shop/65491874,洪山乡姚家岭(武汉大学西门黄家湾98号门面),45,65491874,"
老熊家私房菜馆









添加分店
",430,私房菜,219,121,30.53547,114.35607,15,武昌区,7.4,7.6,7.6,3,56,19,{}
http://www.dianping.com/shop/6425601,武珞路36号顺民大厦1楼,23,6425601,紫燕百味鸡(楚善店),440,卤味,320,93,30.53982,114.30962,3,武昌区,8.4,8.3,8.6,4,20,4,{}
http://www.dianping.com/shop/18511691,徐东大街18号销品茂5层,11,18511691,印度飞饼(销品茂店),232,小吃快餐,130,64,30.58893,114.34391,2,武昌区,7.4,7.5,7.6,3,28,8,{}
http://www.dianping.com/shop/19354426,徐东大街18号销品茂5层(金逸电影院门口),12,19354426,地下铁(销品茂店),232,面包甜点,145,51,30.58893,114.34391,2,武昌区,8.0,8.0,8.0,4,28,6,{}
http://www.dianping.com/shop/23137709,东吴大道619号,19,23137709,黑龙江饺子馆,4,小吃快餐,3,1,30.62611,114.12578,0,东西湖区,7.0,7.0,7.0,3,0,0,{}
http://www.dianping.com/shop/22881901,宁康路58号9栋附10(好吃佬烧烤旁边),13,22881901,豪大大香鸡排(湘隆店),96,小吃快餐,58,28,30.49665,114.16820,2,汉阳区,7.5,7.5,7.6,3,6,2,{}
http://www.dianping.com/shop/57535275,滨江大道188号（锦绣长江二期旁）世茂52+二楼(汉口银行附近),53,57535275,吉田料理,91,日本料理,57,23,30.53797,114.27386,2,汉阳区,8.3,8.4,8.2,4,7,2,{}
http://www.dianping.com/shop/14201467,楚河汉街1号,195,14201467,红鼎豆捞(汉街店),1414,火锅,885,352,30.55360,114.34654,42,武昌区,9.1,8.5,8.9,4,100,35,{}
http://www.dianping.com/shop/19589062,和平大道750号绿地国际金融城饕界1楼商铺16、17号(赵家墩车站),32,19589062,非常稻煲仔饭(绿地国际店),235,小吃快餐,171,37,30.58277,114.32475,4,武昌区,8.3,8.2,8.2,4,21,2,{}
http://www.dianping.com/shop/8960314,水果湖横路8号1楼(中百仓储),24,8960314,小胡鸭(水果湖店),449,小吃快餐,287,103,30.54716,114.34447,5,武昌区,8.1,8.1,8.0,4,38,16,{}
http://www.dianping.com/shop/9975900,复兴路51号海达广场1楼B003号商铺,16,9975900,皇冠蛋糕(海达广场店),439,面包甜点,313,91,30.53094,114.30124,7,武昌区,8.7,8.4,8.6,4,25,3,{}
http://www.dianping.com/shop/17934014,珞狮南路泰然南湖玫瑰湾6B一层56号铺,44,17934014,尊宝比萨(南湖玫瑰湾店),350,西餐,244,80,30.48687,114.34426,4,武昌区,8.3,8.4,8.5,4,19,3,{}
http://www.dianping.com/shop/6425452,汉口惠济路长航医院对面武商量贩1楼,18,6425452,紫燕百味鸡(惠济路店),604,卤味,394,107,30.60721,114.28887,6,江岸区,7.8,7.8,8.3,4,42,2,{}
http://www.dianping.com/shop/3226651,腰路堤鹦鹉美式风情镇鹦鹉大道163附31(近鹦鹉大道),58,3226651,印象成都(鹦鹉店),93,川菜,30,33,30.54215,114.26742,10,汉阳区,7.2,7.1,7.1,3,14,4,{}
http://www.dianping.com/shop/67768762,和平大道建设七路青扬十街交汇处,50,67768762,渝味李记串串香(青扬十街店),29,火锅,25,1,30.63862,114.39965,0,青山区,7.6,7.7,7.7,3,3,0,{}
http://www.dianping.com/shop/23379442,白玉山四街(康乐路四街坊车站),44,23379442,"
良品铺子(白玉山店)
",27,小吃快餐,22,3,30.60902,114.48236,0,青山区,7.4,7.4,7.4,3,2,0,{}
http://www.dianping.com/shop/23871791,后湖汉口城市广场B3区-1-11、12(家乐福1号门入口对面),56,23871791,"
慕恋厨房
",608,湖北菜,349,133,30.65159,114.30729,37,江岸区,8.9,8.8,8.4,4,71,18,{}
http://www.dianping.com/shop/6062227,张之洞路151号南国·首义汇B1层(紫阳公园正对面),56,6062227,"
湘雨轩(南国·首义汇店)
",1426,湘菜,832,409,30.53533,114.30460,33,武昌区,8.6,8.4,8.8,4,121,31,{}
http://www.dianping.com/shop/67268477,长丰街古田二路华生汉口城市广场北区13栋(雪莲路公交站旁),60,67268477,"
志朋串串









添加分店
",20,火锅,18,2,30.62126,114.21529,0,硚口区,7.7,7.8,7.8,4,0,0,{}
http://www.dianping.com/shop/76953378,东风大道111号万达广场3层,66,76953378,炭炉,26,小吃快餐,22,2,30.50662,114.17408,1,汉阳区,7.7,7.6,7.5,3,0,1,{}
http://www.dianping.com/shop/2240053,宝丰二路14号宝丰宾馆旁,47,2240053,梁子湖菜馆,21,湖北菜,6,9,30.58032,114.25461,0,硚口区,6.9,6.9,7.2,3,4,0,{}
http://www.dianping.com/shop/22894159,建设三路本溪路江南春城9-7号,35,22894159,火鱼餐厅,29,小吃快餐,20,7,30.62904,114.37876,0,青山区,7.5,7.5,7.5,3,2,0,{}
http://www.dianping.com/shop/25848405,融科天城三期二楼4号商铺(距三阳路站约411米),61,25848405,悦兴小厨,578,粤菜,332,164,30.59698,114.29764,11,江岸区,8.8,8.5,8.8,4,64,7,{}
http://www.dianping.com/shop/5425658,解放大道堤角前街2058号(新荣村客运站对面堤角公园旁),111,5425658,农家小院(堤角店),605,湖北菜,296,181,30.65871,114.33710,20,江岸区,8.0,7.7,7.9,4,87,21,{}
http://www.dianping.com/shop/6357055,光谷步行街5楼B区,59,6357055,荷花亭融合餐厅(光谷步行街店),4534,湖北菜,2521,1306,30.50537,114.40211,101,洪山区,8.8,8.4,8.3,4,494,112,{}
http://www.dianping.com/shop/38114025,沙湖大道18号万达广场4楼,88,38114025,OldisNew偏爱(万达广场店),355,西餐,146,136,30.55618,114.33795,18,武昌区,8.5,8.1,7.7,4,46,9,{}
http://www.dianping.com/shop/67801016,民生路176号悦荟广场4层(沃尔玛楼上),83,67801016,"
潮牛壹号潮汕牛肉火锅(悦荟广场店)
",1173,火锅,1035,81,30.57771,114.29102,22,江汉区,8.5,8.2,8.4,4,28,7,{}
http://www.dianping.com/shop/23430038,吴家山田园街武商量贩1楼,27,23430038,廖记棒棒鸡(吴家山店),224,小吃快餐,167,35,30.62030,114.13862,4,东西湖区,7.7,7.7,7.6,3,16,2,{}
http://www.dianping.com/shop/16814053,东湖新技术开发区光谷世界城意大利风情街5楼,64,16814053,半秋山(意大利风情街店),4647,西餐,2819,1261,30.50237,114.40646,75,洪山区,8.9,8.5,8.7,4,387,105,{}
http://www.dianping.com/shop/66587091,武汉东湖新技术开发区政院小区40排201号,10,66587091,"
90度炭烧咖啡小站(政法店)









添加分店
",24,咖啡厅,7,6,30.47544,114.38404,1,江夏区,7.0,7.1,7.0,3,10,0,{}
http://www.dianping.com/shop/5269461,解放大道轻轨古田三路车站一楼,16,5269461,皇冠蛋糕(古田三路店),553,面包甜点,423,93,30.59375,114.20451,1,硚口区,8.9,8.5,8.9,4,31,5,{}
http://www.dianping.com/shop/4285925,崇仁路仁和世家256-258号(近亚洲大酒店),65,4285925,农家小院(崇仁店),606,湖北菜,281,169,30.57655,114.26109,25,硚口区,7.0,6.9,7.3,3,105,26,{}
http://www.dianping.com/shop/548373,武珞路269号(近大东门),68,548373,长春观斋补堂素菜馆,458,其他,194,137,30.53945,114.32118,10,武昌区,7.9,8.1,8.2,4,49,9,{}
http://www.dianping.com/shop/23938323,吴家山七雄路鑫斯特产业园(七雄路与团结街交叉口),42,23938323,宴遇风情餐厅,23,家常菜,14,2,30.60806,114.12898,0,东西湖区,7.4,7.4,7.4,3,6,1,{}
http://www.dianping.com/shop/14169050,吴北路海景北区商铺8号门面,46,14169050,"
来御来三汁焖锅
",24,火锅,12,4,30.63817,114.14465,4,东西湖区,7.1,7.1,7.0,3,2,2,{}
http://www.dianping.com/shop/9343961,新华路大武汉1911商业街B栋一层(近汉口火车站，菱角湖万达广场，华南海鲜市场),69,9343961,尝久·时尚素食(1911店),1186,其他,681,342,30.61498,114.26319,14,江汉区,9.1,8.7,8.8,4,128,21,{}
http://www.dianping.com/shop/5859037,光谷世界城西班牙风情街F119商铺,17,5859037,皇冠蛋糕(西班牙风情街店),599,面包甜点,439,122,30.50229,114.40474,1,洪山区,8.9,8.8,8.8,4,36,1,{}
http://www.dianping.com/shop/14186518,东吴大道1211号一清路嘉禾园正门旁,30,14186518,重庆鸡公煲(嘉禾园店),24,火锅,11,5,30.62320,114.15316,0,东西湖区,6.9,7.0,7.0,3,7,1,{}
http://www.dianping.com/shop/19012161,天顺园小区51栋5单元1层2号,44,19012161,良品铺子(天顺园二店),20,小吃快餐,16,3,30.61005,610052886,0,硚口区,7.5,7.5,7.5,3,1,0,{}
http://www.dianping.com/shop/65543308,韩家墩街道解放大道汉水熙园汉正瑞鑫大酒店2楼,50,65543308,汉正瑞鑫大酒店中餐厅洪湖家宴,20,湖北菜,5,7,30.58607,114.21686,1,硚口区,7.3,7.1,7.0,3,6,1,{}
http://www.dianping.com/shop/18687497,水果湖横路3号(武商量贩旁),96,18687497,颐锅,687,火锅,448,168,30.54571,114.34400,9,武昌区,9.0,8.8,8.5,4,47,15,{}
http://www.dianping.com/shop/15877398,"和平大道819号奥山世纪城4层(近青扬六和,理工大学余家头校区)",82,15877398,黄记煌三汁焖锅(奥山世纪城店),2389,火锅,1293,696,30.61699,114.36081,52,青山区,8.5,8.2,8.3,4,278,70,{}
http://www.dianping.com/shop/65755158,和平大道959号武商众圆广场B1层,14,65755158,玄品便当(武商众圆广场店),9,小吃快餐,5,3,30.62602,114.37713,0,青山区,7.2,7.2,7.2,3,0,1,{}
http://www.dianping.com/shop/8862016,和平大道1556号(青山公园侧门旁),54,8862016,袅袅炊烟街坊味道,12,湖北菜,6,0,30.64165,114.40727,1,青山区,6.9,7.0,6.9,3,3,2,{}
http://www.dianping.com/shop/59158788,云彩路198号泛海城市广场6层,57,59158788,半秋山西餐厅(泛海城市广场店),479,西餐,261,136,30.60320,114.25513,22,江汉区,8.5,8.3,8.3,4,51,9,{}
http://www.dianping.com/shop/66799430,桥机路武商量贩前行100米,63,66799430,老街烧烤(桥机店),82,烧烤,59,12,30.53014,114.26051,4,汉阳区,7.7,7.7,7.6,4,4,3,{}
http://www.dianping.com/shop/4673424,洗马长街88号晴川假日酒店内(近钟家村、江汉路),87,4673424,武汉晴川假日酒店·鸣鹤中餐厅,83,川菜,40,28,30.55722,114.28517,0,汉阳区,7.8,7.8,7.6,3,11,3,{}
http://www.dianping.com/shop/2992975,马场路马场集贸市场内,71,2992975,戴记烧烤(马场路一店),481,烧烤,133,175,30.61375,114.26918,36,江汉区,6.0,6.6,8.5,4,111,23,{}
http://www.dianping.com/shop/17200472,民生路205号长江饭店旁(工艺大楼旁),40,17200472,神牛无界烧烤,471,烧烤,270,89,30.57657,114.28903,14,江汉区,8.1,8.3,7.8,4,42,12,{}
http://www.dianping.com/shop/19650710,万松园路100号西园商业街1楼B13号商铺(咖啡陪你旁),61,19650710,爱那不勒斯比萨(西园店),488,小吃快餐,209,187,30.58549,114.26909,18,江汉区,8.4,7.8,8.2,4,62,12,{}
http://www.dianping.com/shop/559822,江汉路257号,74,559822,必胜客(大福源店),484,西餐,258,76,30.58474,114.28554,35,江汉区,8.5,8.1,8.3,4,45,14,{}
http://www.dianping.com/shop/2907880,中南路14号银泰百货6层,55,2907880,秀玉红茶坊(银泰百货店),3154,粤菜,1870,815,30.53739,114.33345,42,武昌区,8.9,8.8,8.7,5,326,54,{}
http://www.dianping.com/shop/56802240,汉口解放大道690号国际广场2期摩尔城B1楼(喷泉广场旁),55,56802240,最披萨(国广店),467,西餐,277,144,30.57973,114.27101,5,江汉区,8.8,9.0,8.9,4,36,5,{}
http://www.dianping.com/shop/57096620,新华街街道新世界国贸大厦负一楼,79,57096620,爱丽丝的偏爱(新世界国贸店),479,西餐,275,139,30.59517,114.27001,7,江汉区,8.2,8.6,8.5,4,45,13,{}
http://www.dianping.com/shop/549238,中山大道936号(近市美术馆),14,549238,香特丽(中山大道店),473,面包甜点,213,105,30.58308,114.29298,21,江汉区,7.3,7.1,7.4,3,80,21,{}
http://www.dianping.com/shop/2888971,汉阳大道577号,27,2888971,麦当劳(家乐福店),80,小吃快餐,17,20,30.56148,114.21100,6,汉阳区,7.3,6.8,7.1,3,26,4,{}
http://www.dianping.com/shop/48792336,吴家山田园大道108号中百百货1层,61,48792336,绿茵阁西餐厅(中百百货店),57,西餐,25,20,30.62024,114.13448,2,东西湖区,7.7,7.5,7.7,3,10,0,{}
http://www.dianping.com/shop/22200442,郭茨口玫瑰园路特1号玫瑰大酒店1楼,14,22200442,红跑车(玫瑰店),81,面包甜点,21,40,30.56566,114.21139,5,汉阳区,7.5,6.8,7.4,3,13,2,{}
http://www.dianping.com/shop/1928497,汉口中山大道818号万达华纳影城1楼万达广场B座158号(近江汉路),7,1928497,阿土龟苓膏(万达店),483,面包甜点,31,68,30.57893,114.29105,5,江汉区,6.2,6.4,7.0,3,62,9,{}
http://www.dianping.com/shop/8977386,东湖路181号(近楚天181创意产业园),97,8977386,亢龙太子酒轩(东湖路店),3157,湖北菜,1786,715,30.56511,114.36481,31,武昌区,9.1,9.0,9.0,5,176,33,{}
http://www.dianping.com/shop/5289425,青年路308号花园道(靠近王家墩地铁站),127,5289425,味藏日本料理馆(花园道店),494,日本料理,162,183,30.59593,114.26519,32,江汉区,8.5,7.9,7.9,4,89,28,{}
http://www.dianping.com/shop/32310514,汉口里东区4-1号商铺,47,32310514,老村长私募菜(汉口里),482,湖北菜,261,147,30.61812,114.22562,11,江汉区,8.5,7.8,8.2,4,55,8,{}
http://www.dianping.com/shop/6440382,王家湾摩尔城C栋4F,57,6440382,7188香辣虾(摩尔城店),82,火锅,29,16,30.55876,114.20850,15,汉阳区,6.9,6.8,6.8,3,12,10,{}
http://www.dianping.com/shop/27476950,钟家村中防商街负2层食唯鲜美食城内,13,27476950,贡茶(钟家村店),82,面包甜点,59,14,30.54927,114.26530,1,汉阳区,7.5,7.7,7.7,3,7,1,{}
http://www.dianping.com/shop/2826586,前进四路227号负1楼(近亚洲心脏病医院),161,2826586,红鼎豆捞(京汉店),736,火锅,327,190,30.58217,114.28333,23,江汉区,7.8,7.4,7.7,4,91,21,{}
http://www.dianping.com/shop/1947745,江汉四路32号,14,1947745,皇冠蛋糕(江汉四路店),475,面包甜点,347,91,30.58296,114.28745,3,江汉区,8.5,8.5,8.5,4,22,5,{}
http://www.dianping.com/shop/6322577,唐家墩路5号菱角湖万达广场三楼,101,6322577,蜀江烤鱼(菱角湖万达店),717,川菜,264,196,30.61069,114.26895,69,江汉区,7.1,6.7,6.9,3,130,58,{}
http://www.dianping.com/shop/17812160,汉阳大道王家湾金马凯旋家具南行200米路东,21,17812160,派乐汉堡(王家湾店),81,西餐,42,20,30.56277,114.20918,0,汉阳区,7.3,7.3,7.4,3,12,7,{}
http://www.dianping.com/shop/23657516,金银谭永旺梦乐城(近地铁二号线金银潭站),11,23657516,摩提工房(永旺店),57,面包甜点,44,8,30.65039,114.23947,2,东西湖区,7.0,7.0,7.1,3,2,1,{}
http://www.dianping.com/shop/4521783,紫沙路138号东龙世纪花园金湖公寓1-3层(近省高级人民法院),101,4521783,粗茶淡饭•武昌城,4121,湖北菜,3441,509,30.55039,114.32152,26,武昌区,9.3,9.1,9.0,5,115,30,{}
http://www.dianping.com/shop/58025475,东吴大道武汉警官职业学院门口旁,49,58025475,"
康二姐特色冷热锅串串(吴家山店)









添加分店
",63,小吃快餐,32,15,30.62579,114.12617,5,东西湖区,6.9,7.1,7.0,3,8,3,{}
http://www.dianping.com/shop/19377076,青年路308号花园道写字楼2楼,147,19377076,法国西南之屋(界立方店),491,西餐,232,161,30.59563,114.26390,18,江汉区,8.8,8.7,8.0,4,70,10,{}
http://www.dianping.com/shop/45646495,东吴大道与临空港大道交口东西湖中心广场一楼,55,45646495,"
咖啡陪你(中心广场店)
",60,咖啡厅,24,21,30.62355,114.13848,5,东西湖区,7.1,7.1,6.9,3,5,5,{}
http://www.dianping.com/shop/45335765,众圆广场负一楼U-11号(众圆广场LED大屏幕),14,45335765,如意馄饨(众圆广场店),5,小吃快餐,4,0,30.62697,114.37831,0,青山区,7.6,7.6,7.5,3,1,0,{}
http://www.dianping.com/shop/18239200,汉口常青路民航里南方航空大厦旁(中百仓储前行10米),15,18239200,华莱士(民航店),340,小吃快餐,214,70,30.62685,114.23866,12,江汉区,7.7,7.7,7.7,4,36,8,{}
http://www.dianping.com/shop/17956222,京汉大道与公安路交汇处中城国际1号楼1层(中百仓储旁),80,17956222,湘思乐(中城国际店),823,湘菜,464,241,30.59532,114.29895,31,江岸区,8.5,8.2,8.3,4,75,12,{}
http://www.dianping.com/shop/44010479,武汉经济技术开发区万达广场A区S2栋E53(万达金街里面皓月天地网吧对面),13,44010479,驴马户驴肉火烧(经开万达店),30,小吃快餐,12,12,30.50532,114.17408,2,蔡甸区,7.4,7.4,7.5,3,2,2,{}
http://www.dianping.com/shop/21041154,黄孝河路83号8-1(育才小学斜对面),22,21041154,萨丁披萨(黄孝河路店),747,西餐,500,166,30.60962,114.28587,12,江岸区,8.5,8.7,8.8,4,61,8,{}
http://www.dianping.com/shop/24113217,后湖兴业路168号,98,24113217,青空日本料理,760,日本料理,550,145,30.63666,114.29345,15,江岸区,8.7,8.6,8.4,4,41,9,{}
http://www.dianping.com/shop/2976076,沌阳街新民村特1号(金色港湾对面),55,2976076,小四川美食城(沌口店),29,川菜,8,7,30.51442,114.17860,3,蔡甸区,7.1,7.1,7.2,3,7,1,{}
http://www.dianping.com/shop/76339446,建设二路江城广场A座城市便捷酒店旁(麦当劳，建设银行),16,76339446,鲨鱼吃面(武商众园店),6,小吃快餐,2,2,30.62539,114.37549,1,青山区,6.8,6.8,7.0,3,1,0,{}
http://www.dianping.com/shop/16009496,雪松路41号(近万松园路老街烧烤斜对面),23,16009496,榴莲飘香(万松园店),744,面包甜点,417,205,30.59236,114.26823,17,江汉区,8.3,8.2,8.1,4,83,22,{}
http://www.dianping.com/shop/23058593,团结大道1026附45,67,23058593,爱家缘私房,5,川菜,2,1,30.59231,114.36404,1,青山区,6.9,6.9,6.9,3,1,0,{}
http://www.dianping.com/shop/13862875,中山大道818号新佳丽购物广场3层(近标榜发型，表叔茶餐厅),76,13862875,鱼酷水果烤鱼(新佳丽时尚广场店),718,川菜,382,179,30.57847,114.29139,41,江汉区,7.7,7.5,8.2,4,92,24,{}
http://www.dianping.com/shop/49248842,江城大道388号永旺梦乐城1层(近麦当劳),14,49248842,纽约夯薯疯(永旺梦乐城店),29,小吃快餐,14,6,30.50447,114.20613,1,蔡甸区,6.9,7.0,7.1,3,5,3,{}
